source,productioncenter,domain,timestamp,year,month,day,hour,minute,second,id,latitude,longitude,coordinate,type,region,level,description,domain2,tags,name,ns1:lang,id3,description4,type5,type6,h,datetime,day7,value,unit
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501246,-7.61315,110.9622,110.9622 -7.61315,land,,1,Karanganyar,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501246,-7.61315,110.9622,110.9622 -7.61315,land,,1,Karanganyar,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501246,-7.61315,110.9622,110.9622 -7.61315,land,,1,Karanganyar,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,4,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501247,-7.700000001,109.6667,109.6667 -7.700000001,land,,1,Kebumen,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501248,-6.948239,110.137939,110.137939 -6.948239,land,,1,Kendal,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501249,-7.706229,110.604172,110.604172 -7.706229,land,,1,Klaten,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501250,-6.79816,110.87036,110.87036 -6.79816,land,,1,Kudus,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501251,-7.46,110.22,110.22 -7.46,land,,1,Magelang,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501252,-7.619803,110.233383,110.233383 -7.619803,land,,1,Mungkid,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501253,-6.70743,111.03385,111.03385 -6.70743,land,,1,Pati,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501254,-6.90084,109.68879,109.68879 -6.90084,land,,1,Pekalongan,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501255,-7.00981,109.39188,109.39188 -7.00981,land,,1,Pemalang,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
